percentile,time,solar,volcanic,aerosol_radiation_interactions,aerosol_cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC_134a,HFC_23,HFC_32,HFC_125,HFC_143a,HFC_152a,HFC_227ea,HFC_236fa,HFC_245fa,HFC_365mfc,HFC_43_10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c_C4F8,CFC_12,CFC_11,CFC_113,CFC_114,CFC_115,CFC_13,HCFC_22,HCFC_141b,HCFC_142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon_1211,Halon_1301,Halon_2402,n_C4F10,n_C5F12,n_C6F14,i_C6F14,C7F16,C8F18,CFC_112,CFC_112a,CFC_113a,CFC_114a,HCFC_133a,HCFC_31,HCFC_124,O3,H2O_stratospheric,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
p05,1789,0.022903984,0.166639343,-0.003977502,-0.062654463,0.0,-0.011439555,-5.41e-06,0.048410249,0.015661015,0.002494339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004593293,-3.3e-06,-0.062806087,0.018541005,1.46e-08,0.019769874,0.261855482,-0.008651539,0.210426573,0.069800964,-0.057282837
p05,1790,0.013767604,0.00346502,-0.004326732,-0.067594372,0.0,-0.011829284,-5.8e-06,0.049645674,0.016057863,0.002558155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004828304,-3.39e-06,-0.067796801,0.019011681,1.49e-08,0.017102866,0.051594633,-0.008917495,0.018369367,0.071579211,-0.061927107
p05,1791,0.000883597,0.1159493,-0.001757745,-0.04029609,0.0,-0.012263113,-4.06e-06,0.050880808,0.01645448,0.002621964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043202,-3.47e-06,-0.039476343,0.019482125,1.53e-08,0.045334636,0.194484192,-0.009738436,0.127625725,0.0733566,-0.035715354
p05,1792,-0.002604217,0.170193899,-0.000867785,-0.03636829,0.0,-0.012714779,-3.71e-06,0.05211565,0.016850866,0.002685766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004335007,-3.56e-06,-0.034951372,0.019952261,1.57e-08,0.051539169,0.253683349,-0.01025195,0.178346095,0.075133215,-0.031427949
p05,1793,-0.011962539,0.167875115,-0.001032063,-0.033650386,0.0,-0.013168348,-3.42e-06,0.053350202,0.017247022,0.002749561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004240819,-3.64e-06,-0.032539172,0.020422119,1.6e-08,0.055176434,0.242989006,-0.010748176,0.1659466,0.076909955,-0.02959876
p05,1794,-0.02312776,0.170981913,-0.005193643,-0.073956043,0.0,-0.013628431,-5.97e-06,0.054584463,0.017642948,0.002813349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005170471,-3.73e-06,-0.07493454,0.020891742,1.64e-08,0.017604182,0.210955967,-0.010504317,0.159171855,0.078686335,-0.069069441
p05,1795,-0.058064535,-0.187295645,-0.003378416,-0.060021233,0.0,-0.014087119,-5.58e-06,0.055818433,0.018038645,0.002877129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005173586,-3.81e-06,-0.059662285,0.021361128,1.68e-08,0.034103148,-0.168118767,-0.011001101,-0.229424495,0.08046195,-0.054571091
p05,1796,-0.067898185,0.01160119,-0.001960269,-0.037243354,0.0,-0.01455487,-3.64e-06,0.057052114,0.018434113,0.002940903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004452949,-3.9e-06,-0.036860046,0.021830283,1.72e-08,0.055874288,0.01942893,-0.011948088,-0.052771625,0.082236816,-0.034459997
p05,1797,-0.084300982,0.111109698,-0.003769356,-0.066430304,0.0,-0.015017245,-6.17e-06,0.058285504,0.018829352,0.00300467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005499339,-3.98e-06,-0.066037977,0.022299202,1.75e-08,0.032046379,0.10831525,-0.011699833,0.046346859,0.084010842,-0.060658474
p05,1798,-0.090558404,0.172172629,-0.004977549,-0.080011264,0.0,-0.015475199,-7.07e-06,0.059518603,0.019224363,0.00306843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005992188,-4.07e-06,-0.079865731,0.022767887,1.79e-08,0.021349559,0.164966466,-0.011909034,0.105629189,0.085784289,-0.073347568
p05,1799,-0.087829293,0.181735372,-0.004486011,-0.06954962,0.0,-0.015933934,-6.03e-06,0.060751413,0.019619146,0.003132183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005526513,-4.15e-06,-0.069719894,0.023236337,1.83e-08,0.03169559,0.184928971,-0.012575575,0.117777669,0.087557089,-0.064862909
p05,1800,-0.070870216,-0.111318272,-0.005866778,-0.081107984,0.0,-0.016475507,-6.44e-06,0.061983934,0.020013701,0.003195929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681753,-4.24e-06,-0.082230546,0.023704438,1.87e-08,0.02140071,-0.121428704,-0.012967083,-0.167898566,0.08932906,-0.077112867
p05,1801,-0.02467788,0.118368607,-0.004710192,-0.075255596,0.0,-0.017083955,-6.67e-06,0.063216164,0.020408029,0.003259668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005899657,-4.32e-06,-0.075199684,0.024172291,1.9e-08,0.030424714,0.165308876,-0.013476782,0.105396133,0.091100445,-0.069946541
p05,1802,-0.023718437,0.165995539,-0.004993212,-0.072290894,0.0,-0.017698243,-6.11e-06,0.064448105,0.020802129,0.0033234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005591033,-4.41e-06,-0.072909957,0.024639905,1.94e-08,0.033543462,0.22187585,-0.014191102,0.154778346,0.0928722,-0.06882985
p05,1803,-0.03319337,0.178031368,-0.003508143,-0.05703599,0.0,-0.018317687,-5.26e-06,0.065679757,0.021196003,0.003387125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005386045,-4.49e-06,-0.056954279,0.025107281,1.98e-08,0.049937741,0.239130019,-0.014987957,0.158965911,0.094643989,-0.054250295
p05,1804,-0.02856871,0.179670276,-0.002601904,-0.059569105,0.0,-0.018922242,-6.08e-06,0.06691112,0.021589651,0.003450843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803139,-4.58e-06,-0.058292575,0.02557442,2.01e-08,0.051853085,0.24857717,-0.015336856,0.164750745,0.096415231,-0.054633611
p05,1805,-0.034687135,0.113429071,-0.005171563,-0.078737909,0.0,-0.019543955,-6.89e-06,0.068142193,0.021983073,0.003514554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006013555,-4.66e-06,-0.078954644,0.026041321,2.05e-08,0.033347051,0.154746193,-0.015709571,0.092117212,0.09818507,-0.074938595
p05,1806,-0.047643122,0.169039916,-0.004320791,-0.076318211,0.0,-0.020164495,-7.3e-06,0.069372978,0.022376269,0.003578258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006210976,-4.75e-06,-0.07591364,0.026507986,2.09e-08,0.038367294,0.212526492,-0.016178528,0.138057574,0.09995435,-0.071783547
p05,1807,-0.0774355,0.181242328,-0.005358126,-0.088012622,0.0,-0.020786037,-8.09e-06,0.070603474,0.02276924,0.003641955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006508672,-4.83e-06,-0.08770525,0.026974418,2.13e-08,0.029285388,0.196094668,-0.016561225,0.126172965,0.101723908,-0.083045337
p05,1808,-0.085454065,0.183073245,-0.009087832,-0.132267368,0.0,-0.021408438,-1.11e-05,0.071833681,0.023161986,0.003705645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762759,-4.91e-06,-0.133430498,0.027440623,2.16e-08,-0.010957908,0.159115307,-0.016469449,0.121475885,0.103493191,-0.12519455
p05,1809,-0.093988536,-4.280005619,-0.007398092,-0.109723608,0.0,-0.022036438,-9.41e-06,0.0730636,0.023554507,0.003769328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007039064,-5e-06,-0.110360281,0.027906592,2.2e-08,0.011585183,-4.254781035,-0.017414796,-4.340352237,0.105260666,-0.104672541
p05,1810,-0.102580753,-4.991395806,-0.007932372,-0.117254169,0.0,-0.022704623,-1e-05,0.074293231,0.023946804,0.003833004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007271336,-5.08e-06,-0.117964928,0.028372327,2.24e-08,0.006332731,-4.972406007,-0.017894101,-5.057902563,0.107027084,-0.111895918
p05,1811,-0.101352007,-2.054310562,-0.005938514,-0.097891691,0.0,-0.023419578,-9.03e-06,0.075522574,0.024338878,0.003896673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007011921,-5.17e-06,-0.09752753,0.028837961,2.28e-08,0.027075555,-2.02971468,-0.018774531,-2.120194275,0.108792925,-0.093094217
p05,1812,-0.0924433,-0.977336282,-0.004480858,-0.082959947,0.0,-0.024130521,-8.17e-06,0.076751628,0.024730727,0.003960336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006786436,-5.25e-06,-0.082300412,0.029303541,2.31e-08,0.042649197,-0.943843366,-0.019659098,-1.038248401,0.110558191,-0.079020502
p05,1813,-0.078686842,-0.927028818,-0.005336368,-0.089892029,0.0,-0.02484097,-8.46e-06,0.077980395,0.025122354,0.004023991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006845909,-5.34e-06,-0.089517823,0.02976863,2.35e-08,0.037344331,-0.885979469,-0.020252666,-0.977900461,0.112323274,-0.086543753
p05,1814,-0.073925697,-1.040939782,-0.009460949,-0.132911089,0.0,-0.025552975,-1.1e-05,0.079208874,0.025513757,0.00408764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007755042,-5.42e-06,-0.134514572,0.03023336,2.39e-08,-0.002633949,-1.015494991,-0.020290955,-1.087891086,0.114088003,-0.128589138
p05,1815,-0.051535078,-3.869460215,-0.007986277,-0.123211202,0.0,-0.026271211,-1.1e-05,0.080437066,0.025904938,0.004151281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007840361,-5.51e-06,-0.123310653,0.030697864,2.43e-08,0.009948979,-3.807417239,-0.020973353,-3.898924238,0.115852177,-0.118050037
p05,1816,-0.02995527,-7.208219143,-0.007614015,-0.113859751,0.0,-0.026992677,-1e-05,0.08166497,0.026295897,0.004214916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007435429,-5.59e-06,-0.114355702,0.031162133,2.46e-08,0.01911181,-7.124478792,-0.021869004,-7.220144416,0.117615796,-0.110712054
p05,1817,-0.033507778,-5.253427542,-0.008330435,-0.129053888,0.0,-0.027718241,-1.16e-05,0.082892587,0.026686634,0.004278544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008072018,-5.68e-06,-0.128967464,0.031626411,2.5e-08,0.008080784,-5.174134163,-0.022158003,-5.267757052,0.11937886,-0.123894262
p05,1818,-0.042634871,-2.86963976,-0.010441529,-0.153172352,0.0,-0.028444154,-1.33e-05,0.084119917,0.027077149,0.004342164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008859667,-5.76e-06,-0.154176595,0.032090462,2.54e-08,-0.013131778,-2.807070623,-0.022424173,-2.891190318,0.121141273,-0.147057176
p05,1819,-0.052048671,-0.943285706,-0.009325527,-0.138904763,0.0,-0.029164476,-1.22e-05,0.08534696,0.027467443,0.004405778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008292962,-5.85e-06,-0.139513334,0.032554286,2.57e-08,0.001132349,-0.895241453,-0.023365705,-0.972898639,0.122902538,-0.13465605
p05,1820,-0.071783379,-0.013744034,-0.011270494,-0.156529011,0.0,-0.029961082,-1.3e-05,0.086573716,0.027857516,0.004469385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547029,-5.93e-06,-0.158697168,0.033017883,2.61e-08,-0.015224514,-0.073231807,-0.023900691,-0.082877455,0.124663233,-0.152912024
p05,1821,-0.087522191,0.035483806,-0.010606034,-0.156299308,0.0,-0.030834125,-1.36e-05,0.087800185,0.028247369,0.004532985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008869748,-6.02e-06,-0.157288771,0.033481192,2.65e-08,-0.01178733,-0.023745707,-0.024565659,-0.042368221,0.126423878,-0.151366192
p05,1822,-0.091399048,0.026921783,-0.010382594,-0.147734976,0.0,-0.031714944,-1.25e-05,0.089026368,0.028637001,0.004596578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008313911,-6.1e-06,-0.14908793,0.033944123,2.69e-08,-0.003692647,-0.030222822,-0.025660377,-0.056757589,0.12818408,-0.145155501
p05,1823,-0.099396411,-0.54308704,-0.008874726,-0.133214131,0.0,-0.032594152,-1.19e-05,0.090252265,0.029026413,0.004660164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008149301,-6.19e-06,-0.133552448,0.034406825,2.72e-08,0.012300709,-0.535506064,-0.026666033,-0.61147478,0.129944824,-0.131305091
p05,1824,-0.090231295,-0.068372433,-0.008471312,-0.139729274,0.0,-0.033478342,-1.32e-05,0.091477875,0.029415606,0.004723744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008680149,-6.27e-06,-0.139144005,0.034869303,2.76e-08,0.009859771,-0.106760839,-0.027137091,-0.147460541,0.131704018,-0.135761951
p05,1825,-0.069938106,0.056852154,-0.010687221,-0.156989046,0.0,-0.034359355,-1.38e-05,0.092703199,0.02980458,0.004787316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008791436,-6.35e-06,-0.157646283,0.03533155,2.8e-08,-0.006802438,0.02312035,-0.02781435,0.000151994,0.133462284,-0.154290047
p05,1826,-0.041463895,0.153513355,-0.009530125,-0.15042233,0.0,-0.035239934,-1.39e-05,0.093928238,0.030193334,0.004850882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008802189,-6.44e-06,-0.150381099,0.035793567,2.84e-08,0.001954014,0.175878116,-0.028617811,0.129565434,0.135220073,-0.147348043
p05,1827,-0.021795971,0.166323589,-0.010742736,-0.165141132,0.0,-0.036122766,-1.51e-05,0.09515299,0.03058187,0.00491444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009192818,-6.52e-06,-0.16502731,0.036255354,2.87e-08,-0.009939564,0.197943943,-0.029178067,0.161036225,0.136977132,-0.161445243
