time,timebound_lower,timebound_upper,gas,source,units,value
1922.5,1922,1923,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.049428835
1923.5,1923,1924,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1923.5,1923,1924,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.054560327
1924.5,1924,1925,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1924.5,1924,1925,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.058147787
1925.5,1925,1926,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1925.5,1925,1926,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.062897302
1926.5,1926,1927,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1926.5,1926,1927,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.062802141
1927.5,1927,1928,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1927.5,1927,1928,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.063948759
1928.5,1928,1929,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1928.5,1928,1929,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.073887257
1929.5,1929,1930,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.000158869
1929.5,1929,1930,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.082796395
1930.5,1930,1931,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.002319765
1930.5,1930,1931,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.087606306
1931.5,1931,1932,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.008062785
1931.5,1931,1932,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.087505593
1932.5,1932,1933,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.011432146
1932.5,1932,1933,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.085909342
1933.5,1933,1934,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.011146318
1933.5,1933,1934,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.090176017
1934.5,1934,1935,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.011550534
1934.5,1934,1935,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.10073586
1935.5,1935,1936,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.012622576
1935.5,1935,1936,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.118234613
1936.5,1936,1937,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.013501626
1936.5,1936,1937,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.13497235
1937.5,1937,1938,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.013766894
1937.5,1937,1938,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.143820294
1938.5,1938,1939,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.014088528
1938.5,1938,1939,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.151165121
1939.5,1939,1940,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.015614633
1939.5,1939,1940,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.165560405
1940.5,1940,1941,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.021627034
1940.5,1940,1941,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.185077957
1941.5,1941,1942,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.030106835
1941.5,1941,1942,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.215152927
1942.5,1942,1943,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.037699509
1942.5,1942,1943,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.256029524
1943.5,1943,1944,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.047915524
1943.5,1943,1944,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.299124783
1944.5,1944,1945,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.110052909
1944.5,1944,1945,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.283916261
1945.5,1945,1946,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.285056614
1945.5,1945,1946,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.219459273
1946.5,1946,1947,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.418434811
1946.5,1946,1947,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.194667619
1947.5,1947,1948,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.436049882
1947.5,1947,1948,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.214370448
1948.5,1948,1949,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.442063895
1948.5,1948,1949,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.240933363
1949.5,1949,1950,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.444765148
1949.5,1949,1950,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.255791686
1950.5,1950,1951,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.484144754
1950.5,1950,1951,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.259021682
1951.5,1951,1952,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.574544253
1951.5,1951,1952,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.233547482
1952.5,1952,1953,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.656844298
1952.5,1952,1953,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.220362006
1953.5,1953,1954,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.734781603
1953.5,1953,1954,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.237908032
1954.5,1954,1955,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.834307868
1954.5,1954,1955,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.253078375
1955.5,1955,1956,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,0.955591486
1955.5,1955,1956,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.266960737
1956.5,1956,1957,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.099971975
1956.5,1956,1957,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.279897734
1957.5,1957,1958,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.217038903
1957.5,1957,1958,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.290936156
1958.5,1958,1959,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.287944086
1958.5,1958,1959,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.302378461
1959.5,1959,1960,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.417567325
1959.5,1959,1960,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.317071312
1960.5,1960,1961,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.65404746
1960.5,1960,1961,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.334623165
1961.5,1961,1962,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.930020143
1961.5,1961,1962,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.352593828
1962.5,1962,1963,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.253203901
1962.5,1962,1963,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.369908597
1963.5,1963,1964,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.649098372
1963.5,1963,1964,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.385552592
1964.5,1964,1965,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.072478396
1964.5,1964,1965,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.39717736
1965.5,1965,1966,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.487194958
1965.5,1965,1966,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.405381923
1966.5,1966,1967,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.921503565
1966.5,1966,1967,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.414664674
1967.5,1967,1968,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,4.419195302
1967.5,1967,1968,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.429923582
1968.5,1968,1969,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,4.98319861
1968.5,1968,1969,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.445003919
1969.5,1969,1970,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,5.585141678
1969.5,1969,1970,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.45664746
1970.5,1970,1971,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,6.158446282
1970.5,1970,1971,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.471194471
1971.5,1971,1972,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,6.719663828
1971.5,1971,1972,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.490516142
1972.5,1972,1973,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,7.409327215
1972.5,1972,1973,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.51254551
1973.5,1973,1974,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.242163608
1973.5,1973,1974,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.537589229
1974.5,1974,1975,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.812389548
1974.5,1974,1975,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.564497621
1975.5,1975,1976,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.8837537
1975.5,1975,1976,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.576349763
1976.5,1976,1977,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.789840902
1976.5,1976,1977,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.591548189
1977.5,1977,1978,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.594837305
1977.5,1977,1978,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.630231243
1978.5,1978,1979,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.18996283
1978.5,1978,1979,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.676404043
1979.5,1979,1980,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.067884932
1979.5,1979,1980,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.755183965
1980.5,1980,1981,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.2301849
1980.5,1980,1981,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.778650502
1981.5,1981,1982,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.383305645
1981.5,1981,1982,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.718359876
1982.5,1982,1983,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.530088911
1982.5,1982,1983,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.705913943
1983.5,1983,1984,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.588237957
1983.5,1983,1984,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.735169807
1984.5,1984,1985,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,9.025195164
1984.5,1984,1985,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.760354822
1985.5,1985,1986,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,9.845515883
1985.5,1985,1986,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.800702564
1986.5,1986,1987,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,10.65013494
1986.5,1986,1987,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.805851514
1987.5,1987,1988,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,11.46231731
1987.5,1987,1988,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.799834421
1988.5,1988,1989,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,11.25859853
1988.5,1988,1989,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.829218362
1989.5,1989,1990,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,9.976409303
1989.5,1989,1990,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.836771674
1990.5,1990,1991,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,8.644717548
1990.5,1990,1991,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.807604287
1991.5,1991,1992,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,7.659771504
1991.5,1991,1992,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.764982493
1992.5,1992,1993,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,6.327989118
1992.5,1992,1993,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.730689047
1993.5,1993,1994,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,5.133200263
1993.5,1993,1994,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.708443192
1994.5,1994,1995,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,4.795904833
1994.5,1994,1995,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.721953443
1995.5,1995,1996,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,4.594900999
1995.5,1995,1996,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.742885302
1996.5,1996,1997,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,4.178775001
1996.5,1996,1997,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.758328045
1997.5,1997,1998,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.64704496
1997.5,1997,1998,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.789943038
1998.5,1998,1999,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.46411254
1998.5,1998,1999,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.813429576
1999.5,1999,2000,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.399584357
1999.5,1999,2000,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.825643354
2000.5,2000,2001,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,3.163344745
2000.5,2000,2001,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.832066955
2001.5,2001,2002,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.881783455
2001.5,2001,2002,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.8486252
2002.5,2002,2003,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.664080971
2002.5,2002,2003,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.891858845
2003.5,2003,2004,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.538888631
2003.5,2003,2004,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.947395639
2004.5,2004,2005,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.487516444
2004.5,2004,2005,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.002315752
2005.5,2005,2006,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.352667613
2005.5,2005,2006,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.056789511
2006.5,2006,2007,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.189458532
2006.5,2006,2007,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.10105092
2007.5,2007,2008,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.123504962
2007.5,2007,2008,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.128253045
2008.5,2008,2009,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.112118013
2008.5,2008,2009,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.117147652
2009.5,2009,2010,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,2.02044519
2009.5,2009,2010,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.125884158
2010.5,2010,2011,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.970581858
2010.5,2010,2011,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.204838619
2011.5,2011,2012,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.981514859
2011.5,2011,2012,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.284695777
2012.5,2012,2013,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.946749601
2012.5,2012,2013,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.366431997
2013.5,2013,2014,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.965058774
2013.5,2013,2014,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.442412436
2014.5,2014,2015,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.964685851
2014.5,2014,2015,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.500800818
2015.5,2015,2016,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.886489823
2015.5,2015,2016,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.544039682
2016.5,2016,2017,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.878153405
2016.5,2016,2017,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.643911128
2017.5,2017,2018,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.952028204
2017.5,2017,2018,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.779288589
2018.5,2018,2019,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.776858567
2018.5,2018,2019,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.848455766
2019.5,2019,2020,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.622219365
2019.5,2019,2020,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.831063511
2020.5,2020,2021,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.56939174
2020.5,2020,2021,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.90662776
2021.5,2021,2022,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.599201415
2021.5,2021,2022,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,1.951129454
